image_name,iou,dice,pixel_accuracy,n_predicted,n_true,true_positives,false_positives,false_negatives,precision,recall,f1_score
5488e8df5440ee5161fdfae3aeccd2ee396636430065c90e3f1f73870a975991,0.9443846035479545,0.9713969158413602,0.9804783950617284,26,24,25,1,0,0.9615384615384616,1.0,0.9803921568627451
8b77284d6f37ab3fc826139ebadaec3b9d81c552fe525c3547bbbd6c65ac0d83,0.8876404494382022,0.9404761904761905,0.9969482421875,7,7,7,0,0,1.0,1.0,1.0
10328b822b836e67b547b4144e0b7eb43747c114ce4cacd8b540648892945b00,0.9061457837065269,0.9507623094226444,0.993988037109375,20,21,20,0,0,1.0,1.0,1.0
be1916d0e5592c17f971315b5de720ef6894173087399daed94a52ef109c1572,0.5622317596566524,0.7197802197802198,0.995330810546875,4,6,4,0,2,1.0,0.6666666666666666,0.8
b1a239838c7dbb34ffea851ad537899f24da62f4e3f3fd6d835ff7b922f27313,0.9314401352072585,0.9645032411085397,0.9762114197530865,19,20,19,0,1,1.0,0.95,0.9743589743589743
295ac4ecf2ee0211c065cf5dbb93b1eb8e61347153447209cd110e9c3e355e81,0.9382466567607727,0.9681395848026739,0.983966049382716,12,13,12,0,0,1.0,1.0,1.0
308084bdd358e0bd3dc7f2b409d6f34cc119bce30216f44667fc2be43ff31722,0.7437152016197064,0.8530237058538945,0.9768218994140625,38,42,38,0,4,1.0,0.9047619047619048,0.9500000000000001
2c61fdcb36fd1b2944895af6204279e9f6c164ba894198b40c8b7a3c9bf500ea,0.8530526054282342,0.9206998257139026,0.9711181640625,20,25,20,0,4,1.0,0.8333333333333334,0.9090909090909091
2e172afb1f43b359f1f0208da9386aefe97c0c1afe202abfe6ec09cdca820990,0.90886568748894,0.952257346806341,0.9921417236328125,37,37,37,0,0,1.0,1.0,1.0
c0c4a829c8d33d16a02f5dc0411597329f4b4d726ed6a22b5530cf6c8e106c4e,0.732386673948662,0.8455233291298865,0.992523193359375,12,11,10,2,0,0.8333333333333334,1.0,0.9090909090909091
86f9087eb1d0875ffb1a28cca7645b14d6c66f995c7d96aa13969d2f8115d533,0.973547241442655,0.9865963388147688,0.9933333333333333,20,20,20,0,0,1.0,1.0,1.0
d2815f2f616d92be35c7e8dcfe592deec88516aef9ffc9b21257f52b7d6d0354,0.9061488673139159,0.9507640067911715,0.9960174560546875,13,14,13,0,0,1.0,1.0,1.0
ce37f6dd0615d45e66e41a8f2ed6fbc0bbe3103a290394ad474207507710eacc,0.8390517779164067,0.912483039348711,0.996063232421875,8,8,8,0,0,1.0,1.0,1.0
bbce7ebc40323a0eff6574d0c3842f50f907f55fbfb46c777f0ed9a49e98ff9b,0.9589689238805406,0.9790547590524404,0.9916358024691359,20,21,20,0,2,1.0,0.9090909090909091,0.9523809523809523
6034456567632f4b48dc3dfbb98534b5953c151990f4235df6c912c0a9c08397,0.9050160085378869,0.9501400560224089,0.9959259033203125,18,18,18,0,0,1.0,1.0,1.0
a6001531274f9ad16e0ced40380f9667b9149558dea7053f7a7db18f5cd028c0,0.8354007633587787,0.9103197296594749,0.9947357177734375,10,9,10,0,0,1.0,1.0,1.0
54793624413c7d0e048173f7aeee85de3277f7e8d47c82e0a854fe43e879cd12,0.8916933946915818,0.9427462158443091,0.9977779388427734,56,61,55,1,6,0.9821428571428571,0.9016393442622951,0.9401709401709402
91cc2e0d4d6e2c1ad59a8d63bcbe3e2ea8bc7f8e642e942a0113450181e73379,0.7726761197389151,0.8717623158963941,0.96917724609375,22,25,22,0,3,1.0,0.88,0.9361702127659575
7b38c9173ebe69b4c6ba7e703c0c27f39305d9b2910f46405993d2ea7a963b80,0.0,0.0,0.812691199290623,78,1,0,78,1,0.0,0.0,0.0
b1f23c4d27afed8af7b6b64793a3760bfea31b65f582d48aaa62d2b988ef2eac,0.9457795589068906,0.9721343351332308,0.9886356100795756,114,116,113,1,0,0.9912280701754386,1.0,0.9955947136563876
3ca8181367fc1258a418f7bf5044533c83e02a59c1a96def043295c429c297a8,0.9604941818704209,0.979849051073496,0.9872685185185185,19,18,19,0,0,1.0,1.0,1.0
853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,0.8881328252585737,0.9407524866657057,0.95986328125,13,14,13,0,1,1.0,0.9285714285714286,0.962962962962963
8b12e18670e4b24d03567d1e17c0c24fadf0ea2c1e763983dd6bb4c44b7376a6,0.9493192133131618,0.9740007760962359,0.9989776611328125,7,7,7,0,0,1.0,1.0,1.0
c395870ad9f5a3ae651b50efab9b20c3e6b9aea15d4c731eb34c0cf9e3800a72,0.8115827732821287,0.89599303465637,0.9947595596313477,80,91,78,2,8,0.975,0.9069767441860465,0.9397590361445783
40b00d701695d8ea5d59f95ac39e18004040c96d17fbc1a539317c674eca084b,0.8553782204619427,0.9220526694001775,0.9887451171875,17,18,17,0,1,1.0,0.9444444444444444,0.9714285714285714
ea00f5a91ca75e745d675201cc62d7db266f8e2787033e15a7dd5f1cc5c0ad72,0.9216710182767625,0.9592391304347826,0.994049072265625,38,38,38,0,0,1.0,1.0,1.0
7f34dfccd1bc2e2466ee3d6f74ff05821a0e5404e9cf2c9568da26b59f7afda5,0.8155390888762222,0.8983988214553095,0.94864501953125,40,42,39,1,4,0.975,0.9069767441860465,0.9397590361445783
ae9f76b5360df3f60f3cdd389652b96e823080bb830dd8c79e7f1e597d51bc1c,0.8220415537488708,0.90233019335647,0.9849700927734375,62,66,62,0,2,1.0,0.96875,0.9841269841269841
b560dba92fbf2af785739efced50d5866c86dc4dada9be3832138bef4c3524d2,0.7473448854108441,0.855406269993602,0.99310302734375,16,18,16,0,2,1.0,0.8888888888888888,0.9411764705882353
a815a986800a95de0957116c6585deea8ffb6ee09ad00ccc687306937ac698d0,0.7048192771084337,0.8268551236749117,0.99102783203125,11,15,11,0,4,1.0,0.7333333333333333,0.846153846153846
693bc64581275f04fc456da74f031d583733360a1f6032fa38b3fbf592ff4352,0.5967908060931316,0.7474877783813145,0.886505126953125,40,41,40,0,1,1.0,0.975609756097561,0.9876543209876543
aa47f0b303b1d525b52452ae3a8553b2d61d719a28aee547e2ef1fc6730a078f,0.7779355388328837,0.8750998243092157,0.97613525390625,19,22,19,0,3,1.0,0.8636363636363636,0.9268292682926829
a6e81120d1cb9f71f8a25f90a5d56c4b714a642fc496a705e38921fd90a3f69c,0.9242661748885815,0.960642749896176,0.9809876543209877,24,26,24,0,2,1.0,0.9230769230769231,0.9600000000000001
c04fa1a74a980d790ba6f3e595fd9851f14370bb71c7cbb7846c33ca9d72687f,0.8707969287794546,0.9309368808378149,0.985107421875,39,39,38,1,1,0.9743589743589743,0.9743589743589743,0.9743589743589743
be26966900aa0e5b41d5a8ecafe04281b37deb05c5cd027968d7b74143398174,0.8246844319775596,0.9039200614911607,0.99237060546875,25,27,25,0,2,1.0,0.9259259259259259,0.9615384615384615
7c0157913223365720209ac83ff2e0b1b2b460173acd615c67646014093a2b97,0.9465642338881776,0.972548675670935,0.980679012345679,20,20,20,0,0,1.0,1.0,1.0
6fb82031f7fc5f4fa6e0bc2ef3421db19036b5c2cdd2725009ab465d66d61d72,0.839171974522293,0.9125541125541126,0.996917724609375,6,7,6,0,1,1.0,0.8571428571428571,0.923076923076923
9bf9f3dcadeb152a9a26b23e2fb199dcf9b2b17660b1646326f5b10cbf51eaee,0.7908910891089109,0.8832375055285272,0.98388671875,46,46,44,2,1,0.9565217391304348,0.9777777777777777,0.967032967032967
610f32e2d9d270d740aec501dcf0c89595e4e623468ad43272adab90520a8f96,0.861512976256212,0.9256051257712388,0.9540771484375,39,40,38,1,3,0.9743589743589743,0.926829268292683,0.9500000000000001
0bf4b144167694b6846d584cf52c458f34f28fcae75328a2a096c8214e01c0d0,0.7676117775354416,0.868529829107286,0.934967041015625,47,47,47,0,2,1.0,0.9591836734693877,0.9791666666666666
d8607b21411c9c8ab532faaeba15f8818a92025897950f94ee4da4f74f53660a,0.9534920931224833,0.9761924263521445,0.9865432098765432,22,23,22,0,0,1.0,1.0,1.0
8a26b134fe9343c0c794513dae7787b7ac1debec3bb2a7096ab0b874a31d8175,0.8675991569266143,0.9291063917102699,0.9894561767578125,20,23,20,0,3,1.0,0.8695652173913043,0.9302325581395349
1740b0a67ca337ea31648b57c81bcfbb841c7bb5cad185199a9f4da596d531b9,0.8743394010569583,0.9329573934837093,0.996734619140625,9,9,9,0,0,1.0,1.0,1.0
2349e95ece2857c89db7e4a8be8c88af0b45f3c4262608120cb3bd6ef51fd241,0.9092105263157895,0.9524465885596141,0.997894287109375,8,9,8,0,1,1.0,0.8888888888888888,0.9411764705882353
eb96fc6cbf6880bf05c4309857ae33844a4bc2152e228eff31024e5265cf9fc3,0.9254926108374384,0.9613047649504317,0.9981536865234375,7,8,7,0,0,1.0,1.0,1.0
4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,0.787857199398401,0.8813424245107588,0.96728515625,9,10,9,0,1,1.0,0.9,0.9473684210526316
d4d6c683f249d82518431603bf0206d05f2114ac871a99ffade0f5f61cf167e1,0.9099639855942377,0.9528598365807668,0.997711181640625,10,10,10,0,0,1.0,1.0,1.0
5afb7932e9c7328f4fb1d7a8166a3699d6cdc5192b93758a75e9956f1513c5a3,0.8879493697152047,0.9406495576193878,0.9641909814323607,181,182,180,1,3,0.994475138121547,0.9836065573770492,0.989010989010989
7aa1aaa5e032a980f434c8ed63efb57ab0d338d6154c47f7bb75afdc89f43c04,0.8426527958387516,0.9146083274523642,0.9796905517578125,61,59,61,0,0,1.0,1.0,1.0
5419302571113e9aa74c7c0a9575333ca539b871a16c86ee92b35170b4ddc52e,0.8895391367959035,0.9415408439798684,0.9976959228515625,8,8,8,0,1,1.0,0.8888888888888888,0.9411764705882353
813f41ef376c3cbcc9d6e2ce6a51c2ee068226d1c1b13404eb238dcfdd447c97,0.840547703180212,0.9133669306455483,0.9944915771484375,13,14,13,0,1,1.0,0.9285714285714286,0.962962962962963
0b2e702f90aee4fff2bc6e4326308d50cf04701082e718d4f831c8959fbcda93,0.9473684210526315,0.972972972972973,0.9992218017578125,5,5,5,0,0,1.0,1.0,1.0
516a0e20327d6dfcedcf57e3056115e4fb29cdf4cb349003bdfc75c9b7f5c2cf,0.9637989778534923,0.9815658208631534,0.9895061728395061,17,17,17,0,0,1.0,1.0,1.0
01d44a26f6680c42ba94c9bc6339228579a95d0e2695b149b7cc0c9592b21baf,0.837565963060686,0.911603697388495,0.98797607421875,7,6,7,0,0,1.0,1.0,1.0
9e4f8ec60a0d622a02c0e16eedcc0101f88ddefbcec2383946c4572b57a1e43a,0.7297150610583446,0.84374019454032,0.98480224609375,41,47,38,3,9,0.926829268292683,0.8085106382978723,0.8636363636363636
9b25b8ffd5f52b6c3d235a42d51d380503d1f80b61ef0f62eeb696f5977c38e6,0.8976458546571137,0.9460625674217907,0.9969482421875,9,10,9,0,1,1.0,0.9,0.9473684210526316
0121d6759c5adb290c8e828fc882f37dfaf3663ec885c663859948c154a443ed,0.6760939431396786,0.8067494616360364,0.92003173828125,48,64,48,0,9,1.0,0.8421052631578947,0.9142857142857143
b0defa611b75645c0283464ee4163917bad382d335b61e8509f065bf371fa15f,0.9068719766626048,0.951161890007746,0.9805401234567901,17,19,17,0,2,1.0,0.8947368421052632,0.9444444444444444
02903040e19ddf92f452907644ad3822918f54af41dd85e5a3fe3e1b6d6f9339,0.9113674212052058,0.9536287069605344,0.9778240740740741,19,22,19,0,1,1.0,0.95,0.9743589743589743
03398329ced0c23b9ac3fac84dd53a87d9ffe4d9d10f1b5fe8df8fac12380776,0.8113069016152716,0.8958248885285772,0.9960784912109375,10,12,10,0,1,1.0,0.9090909090909091,0.9523809523809523
70827e40a7155391984e56703c6df3392fb4a94bbd6c7008da6a6ca3244965d9,0.9480720480320214,0.9733439263601994,0.9849845679012346,23,24,22,1,1,0.9565217391304348,0.9565217391304348,0.9565217391304348
1815cf307859b3e13669041d181aa3b3dbbac1a95aef4c42164b223110c09168,0.8690835850956697,0.9299568965517241,0.998016357421875,9,9,9,0,0,1.0,1.0,1.0
6ab24e7e1f6c9fdd371c5edae1bbb20abeeb976811f8ab2375880b4483860f4d,0.9019922143347836,0.9484709848302432,0.958203125,13,17,13,0,1,1.0,0.9285714285714286,0.962962962962963
40946065f7e4b6038599fbfd419f2a67e7635b6f89db3ed6c0d67c8801521af1,0.8559490319377793,0.9223842004368954,0.97874755859375,11,12,11,0,0,1.0,1.0,1.0
06350c7cc618be442c15706db7a68e91f313758d224de4608f9b960106d4f9ca,0.7212419030600848,0.8380482740721515,0.98095703125,16,17,16,0,2,1.0,0.8888888888888888,0.9411764705882353
98a463483fe3a56deacc8bc00ab8aa62668bd40ad0c70bbe7deb10d3e4aeb0c0,0.9453660021305738,0.9719158257060158,0.9871048850574713,103,101,103,0,2,1.0,0.9809523809523809,0.9903846153846153
12f89395ad5d21491ab9cec137e247652451d283064773507d7dc362243c5b8e,0.8113266097750194,0.895836902518417,0.9814453125,63,68,63,0,7,1.0,0.9,0.9473684210526316
305a8baaf726d7c9e695bff31d3a6a61445999a4732f0a3e6174dc9dcbe43931,0.898005698005698,0.946262383668568,0.9972686767578125,12,12,12,0,0,1.0,1.0,1.0
97126a9791f0c1176e4563ad679a301dac27c59011f579e808bbd6e9f4cd1034,0.9267637418730859,0.9619900164533312,0.978966049382716,19,20,19,0,1,1.0,0.95,0.9743589743589743
63d981a107091e1e3059102ce08870744dde173afe324bc2274c17d42f661778,0.961946194619462,0.9806040525041417,0.9882561728395062,25,29,25,0,2,1.0,0.9259259259259259,0.9615384615384615
cbff60361ded0570e5d50429a1aa51d81471819bc9b38359f03cfef76de0038c,0.7538619979402678,0.8596594245449207,0.9358154296875,43,55,42,1,3,0.9767441860465116,0.9333333333333333,0.9545454545454545
1f9e429c12f4477221b5b855a5f494fda2ef6d064ff75b061ffaf093e91758c5,0.8115765687467408,0.8959892535022068,0.98345947265625,63,64,63,0,2,1.0,0.9692307692307692,0.9843749999999999
50a7ea80dd73232a17f98b5c83f62ec89989e892fe25b79b36f99b3872a7d182,0.933569589783023,0.9656436413936198,0.9846682098765432,18,22,18,0,2,1.0,0.9,0.9473684210526316
f43169e3d8b4f71e687945b9e72cbfdfe2e40e68842568e6a30c60d64c1378b6,0.9327851269217018,0.9652238253792083,0.99713134765625,19,18,18,1,0,0.9473684210526315,1.0,0.972972972972973
709e094e39629a9ca21e187f007b331074694e443db40289447c1111f7e267e7,0.8659847888801468,0.9281799016163036,0.95633544921875,14,15,14,0,2,1.0,0.875,0.9333333333333333
2dec81a678ddcac2b110acffe82427d857695180bd841e3f9736a554acf832af,0.9683663151812798,0.9839289645556616,0.9963693633952254,24,24,24,0,0,1.0,1.0,1.0
fc5452f612a0f972fe55cc677055ede662af6723b5c1615ad539b8a4bd279bdb,0.5926952863562482,0.7442670188498018,0.93499755859375,29,27,28,1,1,0.9655172413793104,0.9655172413793104,0.9655172413793104
eb1df8ed879d04b36980b0958a0e8fc446ad08c0bdcf3b5f42e3db023187c7e5,0.8532459670239664,0.9208124363482638,0.94969482421875,41,39,41,0,4,1.0,0.9111111111111111,0.9534883720930233
193ffaa5272d5c421ae02130a64d98ad120ec70e4ed97a72cdcd4801ce93b066,0.8900964209838209,0.9418529246465782,0.9777022546419099,134,135,132,2,2,0.9850746268656716,0.9850746268656716,0.9850746268656716
07761fa39f60dc37022dbbe8d8694595fd5b77ceb2af2a2724768c8e524d6770,0.7885010266940452,0.8817451205510907,0.9984283447265625,5,5,5,0,0,1.0,1.0,1.0
8ecdb93582b2d5270457b36651b62776256ade3aaa2d7432ae65c14f07432d49,0.91356783919598,0.9548319327731093,0.998687744140625,5,6,5,0,1,1.0,0.8333333333333334,0.9090909090909091
8efed2e62c919e6d70a2ab548b1a33014877fe8a23f177ef25a9dee25ffe8842,0.8896170236265405,0.9415844718832956,0.9668628426171529,178,174,177,1,4,0.9943820224719101,0.9779005524861878,0.9860724233983287
76a372bfd3fad3ea30cb163b560e52607a8281f5b042484c3a0fc6d0aa5a7450,0.7931256587422415,0.8846292002743036,0.9966306686401367,46,53,45,1,8,0.9782608695652174,0.8490566037735849,0.9090909090909092
3934a094e8537841e973342c7f8880606f7a2712b14930340d6f6c2afe178c25,0.8129625786816075,0.8968332697443724,0.9669921875,47,45,47,0,2,1.0,0.9591836734693877,0.9791666666666666
3b957237bc1e09740b58a414282393d3a91dde996b061e7061f4198fb03dab2e,0.8909005407947331,0.9423029097239493,0.992919921875,18,20,18,0,2,1.0,0.9,0.9473684210526316
10ba6cbee4873b32d5626a118a339832ba2b15d8643f66dddcd7cb2ec80fbc28,0.9558923745740806,0.9774488484134899,0.9948137709991158,62,63,62,0,1,1.0,0.9841269841269841,0.9919999999999999
547ef286ee5f4e5dce533e982e6992ada67b7d727fdd3cfa6576f24c631a7ae6,0.8671751100340348,0.9288631852191174,0.9588085764809903,179,168,178,1,0,0.994413407821229,1.0,0.9971988795518207
12aeefb1b522b283819b12e4cfaf6b13c1264c0aadac3412b4edd2ace304cb40,0.697445179255134,0.8217587086508256,0.9399563439434129,121,120,113,8,0,0.9338842975206612,1.0,0.9658119658119658
5b12df18e4ae4df5af06052584cf0e6bef58ee2a220653890636eef88a944e14,0.8178170144462279,0.8997792494481236,0.993072509765625,11,13,11,0,2,1.0,0.8461538461538461,0.9166666666666666
57bd029b19c1b382bef9db3ac14f13ea85e36a6053b92e46caedee95c05847ab,0.8642422374605131,0.9271780459580096,0.9784912109375,7,8,7,0,1,1.0,0.875,0.9333333333333333
4d09672bcf5a2661eea00891bbb8191225a06619a849aece37ad10d9dedbde3e,0.9679816628762782,0.9837303681595662,0.9950596816976127,31,32,31,0,1,1.0,0.96875,0.9841269841269841
5f9d29d6388c700f35a3c29fa1b1ce0c1cba6667d05fdb70bd1e89004dcf71ed,0.9365917250812105,0.9672577993091804,0.9836041114058356,124,122,121,3,0,0.9758064516129032,1.0,0.9877551020408163
e7a3a7c99483c243742b6cfa74e81cd48f126dcef004016ad0151df6c16a6243,0.9297752489331437,0.9636098809404466,0.9829492705570292,120,120,120,0,0,1.0,1.0,1.0
4948e3dfe0483c2198b9616612071ead5474dffd223071cf0a567aea9aca0b9e,0.9414959071210743,0.9698664866279951,0.983125,18,20,17,1,2,0.9444444444444444,0.8947368421052632,0.918918918918919
f9ac03b0344ce8c48bc058448541f9211a1e5f4c94fdaf633dd534328d8610ab,0.9406832298136646,0.9694351096175388,0.9970855712890625,19,19,19,0,0,1.0,1.0,1.0
bf7691b0a79811fa068b7408cbce636a73f01ef9e971a95da1a2d96df73782b6,0.8762606050904435,0.9340499957341524,0.9882049560546875,64,65,64,0,0,1.0,1.0,1.0
3582166ee20755856adf4882a8bfacb616fce4247911605a109c4862de421bcd,0.7329600778967867,0.84590532378143,0.9832611083984375,29,29,29,0,1,1.0,0.9666666666666667,0.983050847457627
f29fd9c52e04403cd2c7d43b6fe2479292e53b2f61969d25256d2d2aca7c6a81,0.7305532821986639,0.8443002474566951,0.9815427579085704,116,122,116,0,21,1.0,0.8467153284671532,0.9169960474308301
718751b439c05bdd589f04fcef321a86be3ecb35292a435138e295e05eb2e771,0.760607673327205,0.864028579280022,0.939599609375,42,51,41,1,9,0.9761904761904762,0.82,0.8913043478260869
e216ec5063d3562b793e434c491051bd8867f6c2e571e41137c7c560cc0e6a03,0.7706051873198847,0.8704427083333334,0.993927001953125,14,14,14,0,1,1.0,0.9333333333333333,0.9655172413793104
0e4c2e2780de7ec4312f0efcd86b07c3738d21df30bb4643659962b4da5505a3,0.8260886808915682,0.904762938991812,0.94647216796875,46,52,46,0,4,1.0,0.92,0.9583333333333334
81e2dd950e6df28a4fe202a40afa98b202981f65a5ca05b389749290eb87c883,0.9349078341013825,0.9663590354272105,0.9982757568359375,11,11,11,0,0,1.0,1.0,1.0
aa4d989d262c618ac2793579e200cc71b3767f84698ae5f669867f23cdfe2568,0.9181818181818182,0.957345971563981,0.99835205078125,7,8,7,0,1,1.0,0.875,0.9333333333333333
8c3ef7aa7ed29b62a65b1c394d2b4a24aa3da25aebfdf3d29dbfc8ad1b08e95a,0.9660915665604315,0.9827533803530375,0.9938853890362511,35,34,35,0,0,1.0,1.0,1.0
9d429167633b4d9d7f41544a461975cf8e688a3affa6a8916799202874809f2a,0.8881074168797954,0.9407382323061294,0.9973297119140625,10,10,10,0,0,1.0,1.0,1.0
7c318172e976ae5a962c9c7a4e9fe46d7fb985765ddd3a3e2108e893a90b92b2,0.7668702051041177,0.8680549401860878,0.954559326171875,35,41,35,0,6,1.0,0.8536585365853658,0.9210526315789475
da31f2aa8601afec5c45180a2c448cb9c4a8ec7b35e75190d6ba3588f69058c8,0.9332236150990966,0.9654585303120868,0.9841926392572944,42,48,42,0,2,1.0,0.9545454545454546,0.9767441860465117
ea94ba4b01d1bd5f7768d10e0ac547743791033df545c71fcec442d0cb5cb5e7,0.8404966193507571,0.9133367706453553,0.9507568359375,26,31,26,0,5,1.0,0.8387096774193549,0.9122807017543859
1f6b7cead15344593b32d5f2345fc26713dc74d9b31306c824209d67da401fd8,0.9289565763025514,0.9631700243695348,0.9815428824049514,127,126,126,1,0,0.9921259842519685,1.0,0.9960474308300395
2869fad54664677e81bacbf00c2256e89a7b90b69d9688c9342e2c736ff5421c,0.9617302648590743,0.9804918464956879,0.9920061728395062,18,19,18,0,1,1.0,0.9473684210526315,0.972972972972973
35ca5f142a7d7a3e4b59f1a767a31f87cb00d66348226bc64094ee3d1e46531c,0.7511106353369373,0.8578677099889962,0.929046630859375,43,46,43,0,5,1.0,0.8958333333333334,0.945054945054945
7b5987a24dd57325e82812371b3f4df7edc528e0526754ba94cf3a1ea4df25d2,0.837951673686544,0.9118321071040888,0.95538330078125,32,38,32,0,0,1.0,1.0,1.0
72b18a405555ad491721e29454e5cd325055ce81a9e78524b56f2c058a4d2327,0.86707410236822,0.9288052373158756,0.997344970703125,6,7,6,0,1,1.0,0.8571428571428571,0.923076923076923
bde3727f3a9e8b2b58f383ebc762b2157eb50cdbff23e69b025418b43967556b,0.946949081217562,0.9727517687574749,0.9895501768346596,96,99,95,1,1,0.9895833333333334,0.9895833333333334,0.9895833333333334
c1afe66cd139f996fd984f5f2622903730ec2f1192d90608154f07f7ef6cdb4b,0.903429247142294,0.949264858148685,0.9700927734375,12,11,12,0,0,1.0,1.0,1.0
e66a97b2c77f3d66a7d3cebbc6a36c8c6259368a397f7b67647ed80ad53aa776,0.8817567567567568,0.9371633752244165,0.9962615966796875,10,11,10,0,1,1.0,0.9090909090909091,0.9523809523809523
11a0170f44e3ab4a8d669ae8ea9546d3a32ebfe6486d9066e5648d30b4e1cb69,0.8477433387710712,0.9175985874043555,0.9957275390625,11,12,11,0,1,1.0,0.9166666666666666,0.9565217391304348
7ba20aa731cc21af74a8d940254176cbad1bdc44f240b550341c6d9c27509daa,0.902834008097166,0.948936170212766,0.996337890625,17,17,17,0,0,1.0,1.0,1.0
7f55678298adb736987d9fb5d1d2daefb08fe5bf4d81b2380bedf9449f79cc38,0.8210446916839524,0.901729315522419,0.94207763671875,48,49,47,1,3,0.9791666666666666,0.94,0.9591836734693877
7798ca1ddb3133563e290c36228bc8f8f3c9f224e096f442ef0653856662d121,0.7711853013667936,0.8708126707823095,0.9376708984375,24,29,24,0,0,1.0,1.0,1.0
d256b32adda37f2301c9e46f34b7f9a36cce273256369ceb5dc2c73c3007e3c4,0.8545253320216429,0.9215569259332935,0.9711181640625,18,18,18,0,0,1.0,1.0,1.0
f7eaaf420b5204c4a42577428b7cd897a53ef07b759ccbba3ed30a3548ca5605,0.946039603960396,0.9722716865937421,0.9983367919921875,11,11,11,0,0,1.0,1.0,1.0
4829177d0b36abdd92c4ef0c7834cbc49f95232076bdd7e828f1f7cbb5ed80ec,0.9149659863945578,0.955595026642984,0.9980926513671875,8,8,8,0,0,1.0,1.0,1.0
df9a4212ecb67bb4e58eba62f293b91f9d6f1dde73e38fa891c75661d419fc97,0.9447725458898644,0.971602101116218,0.994720458984375,26,26,26,0,0,1.0,1.0,1.0
58406ed8ef944831c413c3424dc2b07e59aef13eb1ff16acbb3402b38b5de0bd,0.9011223131063344,0.9479898341037802,0.979945987654321,18,18,18,0,0,1.0,1.0,1.0
5b0bde771bc67c505d1b59405cbcad0a2766ec3ee4e35852e959552c1b454233,0.818976279650437,0.9004804392587509,0.9977874755859375,6,6,6,0,0,1.0,1.0,1.0
62057502c387145ed4f8f7f0d5e5bedcb72d3bcec15fa71cb0310dee32871461,0.9477919593680947,0.9731962952301936,0.991252210433245,93,93,93,0,0,1.0,1.0,1.0
8f94a80b95a881d0efdec36affc915dca9609f4cba8134c4a91b219d418778aa,0.8926684636118598,0.9432908940727449,0.9981012344360352,51,54,51,0,1,1.0,0.9807692307692307,0.9902912621359222
6b6d4e6ff52de473a4b6f8bd0f11ae22242d508cc4117ff38ec39cbb88088aaa,0.9501317715959005,0.9744282775500398,0.9952945402298851,54,54,53,1,0,0.9814814814814815,1.0,0.9906542056074767
573a657d5e5fcb9574a758b0ab34b09c79d7ba374ceb71227c3dc88f009a3f6b,0.8750532443560982,0.9333636225957898,0.986572265625,25,26,25,0,1,1.0,0.9615384615384616,0.9803921568627451
00ae65c1c6631ae6f2be1a449902976e6eb8483bf6b0740d00530220832c6d3e,0.8391167192429022,0.9125214408233276,0.940234375,43,40,42,1,1,0.9767441860465116,0.9767441860465116,0.9767441860465116
74a7785530687a11ecd073e772f90912d9967d02407a192bfab282c35f55ab94,0.3229854689564069,0.48826759860209684,0.9749755859375,7,23,7,0,15,1.0,0.3181818181818182,0.4827586206896552
afa272dc01825d4b929b3bfc79a10f68dd3c163c450d858b964d1ce0bc93e131,0.9791291656531258,0.9894545365158182,0.9988146551724137,10,10,10,0,0,1.0,1.0,1.0
e5f8ad0f0a43af8ca57e31e16800108abdfb44a7e962a71d246f72d2dbde42bf,0.9546925566343042,0.9768211920529801,0.9991455078125,6,6,6,0,0,1.0,1.0,1.0
fc22db33a2495f58f118bc182c0087e140df14ccb8dad51373e1a54381f683de,0.8830677985812304,0.9379033503165045,0.9833305702917772,74,77,74,0,1,1.0,0.9866666666666667,0.9932885906040269
ad473063dab4bf4f2461d9a99a9c0166d4871f156516d9e0a523484e7cf2258d,0.7950532845554319,0.8858269460812547,0.96854248046875,49,64,49,0,6,1.0,0.8909090909090909,0.9423076923076923
7773ac91af61ed041701b7c3b649598e3707cf04c0577f464fd31be687f538fe,0.8206115917980324,0.9014680511702093,0.96304931640625,34,40,34,0,4,1.0,0.8947368421052632,0.9444444444444444
1f0008060150b5b93084ae2e4dabd160ab80a95ce8071a321b80ec4e33b58aca,0.9223129346637825,0.9595866708612637,0.9742283950617284,22,21,22,0,0,1.0,1.0,1.0
62570c4ff1c5ab6d9d383aba9f25e604768520b4266afd40fdf4734a694c8bc3,0.8896512292738707,0.9416036308623298,0.9970550537109375,10,10,10,0,0,1.0,1.0,1.0
56d0da5b663ddd49955478c00ca03118c367ff7dd6a646b8c875b0acb207d1c5,0.9499373577765846,0.974326025385503,0.9848919753086419,22,22,21,1,0,0.9545454545454546,1.0,0.9767441860465117
2dd9d8c797fc695665326fc8fd0eb5cd292139fa478ccb5acb7fb352f7030063,0.859214501510574,0.924276893077673,0.9964447021484375,12,12,12,0,0,1.0,1.0,1.0
94a5a37c3b1153d5c5aef2eca53c960b9f21f2ef1758209d7ec502ec324b03a3,0.9481090589270009,0.9733634311512416,0.9990997314453125,8,8,8,0,0,1.0,1.0,1.0
7ac468eb217b7058d22c1711285d21949b4121bf3fa3217e3e51453666ebecff,0.918467583497053,0.9575012800819253,0.9987335205078125,6,6,6,0,0,1.0,1.0,1.0
